ID_UNIQUE,DDS_DATE_CREATION,LOC_LONG,LOC_LAT,ACTI_NOM_KEY
906479954262622000,2017-09-09T06:30:37,-80.249504,26.124353,2
908131027658395000,2017-09-13T19:51:23,-81.3758,28.5335,2
908013647754137000,2017-09-13T12:04:58,-81.317024,29.997858,2
907210524143779000,2017-09-11T06:53:38,-81.66,30.33,2
907040148726087000,2017-09-10T19:36:38,-80.440834,25.758297,2
906291805439787000,2017-09-08T18:02:59,-82.3361,29.6652,2
906488372256034000,2017-09-09T07:04:04,-80.35333,25.772287,2
906697904647282000,2017-09-09T20:56:40,-81.8,24.55,2
907346496827346000,2017-09-11T15:53:57,-81.9825,26.6396,2
906328608771375000,2017-09-08T20:29:13,-80.249504,26.124353,2
905254376410841000,2017-09-05T21:20:36,-80.2241,25.7877,2
906188985424281000,2017-09-08T11:14:24,-81.3758,28.5335,2
906328074895151000,2017-09-08T20:27:06,-81.41443,30.30315,2
907086638920224000,2017-09-10T22:41:22,-81.54932,28.304522,2
905426129309360000,2017-09-06T08:43:05,-82.50313,27.975588,2
906888401445691000,2017-09-10T09:33:38,-80.13846,26.11628,2
907307727915012000,2017-09-11T13:19:53,-81.3758,28.5335,2
908959958225612000,2017-09-16T02:45:16,-80.28,25.83,2
907675138119913000,2017-09-12T13:39:51,-80.14678,25.956673,2
905979893988634000,2017-09-07T21:23:33,-81.66,30.3194,2
906672794683002000,2017-09-09T19:16:54,-80.35,25.77,2
906176921700106000,2017-09-08T10:26:28,-80.249504,26.124353,2
907578022689218000,2017-09-12T07:13:57,-83.804474,27.698683,2
907332239100391000,2017-09-11T14:57:17,-81.3858,30.2394,2
906637122169384000,2017-09-09T16:55:09,-80.18596,25.978704,2
906741199368802000,2017-09-09T23:48:43,-80.463196,25.70625,2
904736083455467000,2017-09-04T11:01:06,-80.369156,25.825644,2
907242888651853000,2017-09-11T09:02:15,-81.8333,30.1667,2
907215607871012000,2017-09-11T07:13:50,-80.22426,27.133804,2
909233002370228000,2017-09-16T20:50:15,-83.804474,27.698683,2
907240314846445000,2017-09-11T08:52:01,-82.160866,29.120222,2
912659778324897000,2017-09-26T07:47:02,-80.2445,26.0272,2
906532688286404000,2017-09-09T10:00:10,-80.6319,28.115,2
907805938303848000,2017-09-12T22:19:36,-80.13583,25.964445,2
905129093594787000,2017-09-05T13:02:47,-83.804474,27.698683,2
907384230942035000,2017-09-11T18:23:53,-87.117,30.600454,2
905255472177057000,2017-09-05T21:24:58,-80.2541,26.6551,2
907243701424066000,2017-09-11T09:05:28,-80.613,28.331,2
906857691011829000,2017-09-10T07:31:36,-80.25,26.17,2
907968139094364000,2017-09-13T09:04:08,-81.27339,28.80145,2
907700966887223000,2017-09-12T15:22:29,-80.355,27.2758,2
907211420072374000,2017-09-11T06:57:12,-81.06,29.29,2
906930329851658000,2017-09-10T12:20:15,-82.75534,27.99271,2
906029256504893000,2017-09-08T00:39:42,-80.35333,25.772287,2
907456871749099000,2017-09-11T23:12:32,-80.35,27.42,2
906963555064393000,2017-09-10T14:32:16,-81.29926,28.51012,2
906980866580111000,2017-09-10T15:41:04,-81.638275,28.330551,2
907060643475410000,2017-09-10T20:58:04,-82.7539,28.0839,2
905924892603944000,2017-09-07T17:45:00,-81.3758,28.5335,2
908117318441553000,2017-09-13T18:56:55,-81.8,26.14,2
907780656129728000,2017-09-12T20:39:08,-80.6722,28.5389,2
906301506110062000,2017-09-08T18:41:31,-80.32276,25.808294,2
906846171481739000,2017-09-10T06:45:50,-82.46,27.95,2
906923570588258000,2017-09-10T11:53:23,-82.4646,27.9709,2
910730403496984000,2017-09-21T00:00:23,-82.33027,29.673172,2
906749487305064000,2017-09-10T00:21:39,-81.36777,28.501678,2
905935317026340000,2017-09-07T18:26:25,-80.1357,25.8875,2
905505721705517000,2017-09-06T13:59:22,-84.28,30.44,2
905281944522551000,2017-09-05T23:10:09,-80.13499,26.373976,2
905224176457445000,2017-09-05T19:20:36,-82.58739,28.004173,2
906968388156751000,2017-09-10T14:51:29,-81.29386,28.81115,2
907237855520575000,2017-09-11T08:42:15,-80.19347,25.943897,2
906318961645584000,2017-09-08T19:50:53,-82.63434,28.081205,2
906510630085152000,2017-09-09T08:32:31,-80.355,27.2758,2
905116311348551000,2017-09-05T12:11:59,-80.2241,25.7877,2
907047201666326000,2017-09-10T20:04:39,-80.19348,27.154789,2
906002546774433000,2017-09-07T22:53:34,-81.6534,30.32633,2
906804239304941000,2017-09-10T03:59:12,-81.8,24.55,2
906706314746789000,2017-09-09T21:30:05,-81.6534,30.32633,2
907416101805543000,2017-09-11T20:30:32,-81.8571,26.6318,2
910600759640756000,2017-09-20T15:25:13,-81.88208,26.708416,2
908969663161339000,2017-09-16T03:23:50,-80.29489,26.156618,2
903767601167380000,2017-09-01T18:52:41,-84.28489,30.32668,2
908128847329157000,2017-09-13T19:42:44,-82.68675,27.714382,2
907703404813737000,2017-09-12T15:32:10,-82.2767,27.9923,2
906189036611657000,2017-09-08T11:14:37,-80.2241,25.7877,2
906470710951936000,2017-09-09T05:53:53,-80.18649,25.778118,2
920070702799220000,2017-10-16T18:35:24,-80.12262,26.721897,2
906656415070253000,2017-09-09T18:11:48,-81.7985,26.1529,2
907380374522789000,2017-09-11T18:08:34,-84.2685,30.4517,2
905240211759693000,2017-09-05T20:24:19,-80.227325,26.389732,2
917364778816950000,2017-10-09T07:23:01,-80.26352,26.124508,2
907005353996570000,2017-09-10T17:18:22,-81.3513,28.699417,2
907230419371704000,2017-09-11T08:12:42,-81.6028,28.3536,2
907037433295806000,2017-09-10T19:25:50,-81.47719,28.385448,2
907657427411259000,2017-09-12T12:29:28,-81.515755,27.664827,2
907238476898295000,2017-09-11T08:44:43,-83.17416,30.66089,2
906180287507435000,2017-09-08T10:39:51,-80.19431,25.79137,2
905957587627200000,2017-09-07T19:54:55,-80.18638,25.80908,2
905604837865390000,2017-09-06T20:33:13,-80.197914,25.799454,2
905914453799161000,2017-09-07T17:03:31,-80.1341,25.813,2
905759935576854000,2017-09-07T06:49:31,-80.16243,25.933056,2
906266706447933000,2017-09-08T16:23:15,-82.59361,28.900555,2
905929397433233000,2017-09-07T18:02:54,-80.249504,26.124353,2
909613014550302000,2017-09-17T22:00:17,-81.2525,28.875278,2
906847031536254000,2017-09-10T06:49:15,-80.249504,26.124353,2
907115687235252000,2017-09-11T00:36:47,-82.13,29.19,2
905409718033813000,2017-09-06T07:37:53,-81.63167,28.133333,2
906640850779869000,2017-09-09T17:09:58,-81.52099,28.370255,2
906633392355250000,2017-09-09T16:40:19,-82.7177,28.2489,2
907374653882150000,2017-09-11T17:45:50,-82.81125,27.918177,2
906329280858263000,2017-09-08T20:31:53,-82.2713,26.8879,2
905201533930926000,2017-09-05T17:50:38,-81.06856,29.190224,2
905127548144758000,2017-09-05T12:56:38,-80.23333,25.782352,2
906718921830608000,2017-09-09T22:20:11,-80.333374,26.089224,2
906589796260306000,2017-09-09T13:47:05,-80.13293,25.766155,2
907012313521168000,2017-09-10T17:46:01,-82.43349,28.061237,2
907030363217780000,2017-09-10T18:57:45,-80.16,26.01,2
906860579440209000,2017-09-10T07:43:05,-80.13117,26.120413,2
906506437140127000,2017-09-09T08:15:51,-81.311584,28.43956,2
906218368885288000,2017-09-08T13:11:10,-80.221115,26.683159,2
909822899111976000,2017-09-18T11:54:17,-80.1295,25.79819,2
907227787228012000,2017-09-11T08:02:14,-80.23036,26.164864,2
903350161891610000,2017-08-31T15:13:56,-84.28,30.44,2
906642793061339000,2017-09-09T17:17:41,-80.6281,24.9239,2
906867677079261000,2017-09-10T08:11:17,-80.249504,26.124353,2
907114364779470000,2017-09-11T00:31:32,-81.33,29.97,2
906946547748917000,2017-09-10T13:24:41,-80.2241,25.7877,2
906244935996760000,2017-09-08T14:56:44,-86.5726,30.7542,2
906946710156521000,2017-09-10T13:25:20,-81.93964,27.122383,2
907389708631769000,2017-09-11T18:45:39,-81.32,28.51,2
909195343623065000,2017-09-16T18:20:36,-80.194595,27.14204,2
907063392715919000,2017-09-10T21:08:59,-82.63843,28.305733,2
907317032194072000,2017-09-11T13:56:52,-81.392,28.6615,2
907791757437538000,2017-09-12T21:23:15,-81.34685,28.573513,2
907362844286574000,2017-09-11T16:58:54,-82.4646,27.9709,2
906229222133436000,2017-09-08T13:54:18,-80.1341,25.813,2
906255429134635000,2017-09-08T15:38:26,-80.23333,25.782352,2
907418292989689000,2017-09-11T20:39:14,-81.8571,26.6318,2
906267518511099000,2017-09-08T16:26:28,-81.6534,30.32633,2
906198060908367000,2017-09-08T11:50:28,-80.1322,25.7904,2
907055595383132000,2017-09-10T20:38:00,-81.13,29.47,2
909632487177023000,2017-09-17T23:17:39,-85.66,30.16,2
906194538145906000,2017-09-08T11:36:28,-80.2241,25.7877,2
906847212717658000,2017-09-10T06:49:58,-80.1256,26.2347,2
906616147461787000,2017-09-09T15:31:48,-84.38,30.15,2
905605611190190000,2017-09-06T20:36:17,-80.327995,26.02789,2
914099377777516000,2017-09-30T07:07:29,-80.2263,26.1495,2
906187647311327000,2017-09-08T11:09:05,-80.1749,26.0215,2
906370917634334000,2017-09-08T23:17:20,-82.805244,27.869778,2
914245686971060000,2017-09-30T16:48:52,-80.2,25.766666,2
908330764642779000,2017-09-14T09:05:04,-81.52593,30.279013,2
905552393101824000,2017-09-06T17:04:49,-82.78604,27.951065,2
906451022456905000,2017-09-09T04:35:39,-80.14442,25.78625,2
906245087293792000,2017-09-08T14:57:20,-82.68176,28.180845,2
905900626466537000,2017-09-07T16:08:34,-81.6534,30.32633,2
908061613156179000,2017-09-13T15:15:34,-80.249504,26.124353,2
905105230202843000,2017-09-05T11:27:57,-82.43236,28.076862,2
914652808544182000,2017-10-01T19:46:37,-81.40042,28.66193,2
906187785308164000,2017-09-08T11:09:38,-80.249504,26.124353,2
906995919308120000,2017-09-10T16:40:52,-82.7643,27.9736,2
906310379772563000,2017-09-08T19:16:47,-80.3137,26.0129,2
905931063423377000,2017-09-07T18:09:31,-81.43066,28.600075,2
906162627180732000,2017-09-08T09:29:40,-80.1322,25.7904,2
905276445253132000,2017-09-05T22:48:18,-81.19728,28.588446,2
906300987194970000,2017-09-08T18:39:28,-80.29175,25.781832,2
914227003066269000,2017-09-30T15:34:37,-82.1796,28.2371,2
906864584610508000,2017-09-10T07:59:00,-82.462,28.1394,2
907335735426142000,2017-09-11T15:11:11,-82.03712,26.652205,2
905243878067974000,2017-09-05T20:38:53,-80.40679,25.510662,2
906161910952939000,2017-09-08T09:26:49,-80.10399,26.13718,2
906968408717017000,2017-09-10T14:51:33,-81.2059,28.5339,2
917510766533791000,2017-10-09T17:03:07,-83.804474,27.698683,2
907273104447197000,2017-09-11T11:02:19,-84.266174,30.476215,2
905119388214415000,2017-09-05T12:24:13,-82.62673,27.75183,2
905620610767880000,2017-09-06T21:35:53,-83.804474,27.698683,2
912755997562650000,2017-09-26T14:09:22,-81.2525,28.875278,2
905775041073348000,2017-09-07T07:49:32,-81.65208,24.598885,2
903397561851027000,2017-08-31T18:22:17,-80.06,26.62,2
905084066143264000,2017-09-05T10:03:51,-80.08855,26.967258,2
907122357155848000,2017-09-11T01:03:18,-81.4459,28.4098,2
906172960108630000,2017-09-08T10:10:44,-81.36564,28.572834,2
906241713064247000,2017-09-08T14:43:56,-81.83185,30.19404,2
906967180373319000,2017-09-10T14:46:41,-80.2241,25.7877,2
906887774158118000,2017-09-10T09:31:09,-80.35,25.43,2
906664035390803000,2017-09-09T18:42:05,-80.23333,25.782352,2
915718183725752000,2017-10-04T18:20:02,-80.24,25.73,2
906908580892291000,2017-09-10T10:53:49,-80.141014,26.261368,2
907361387630022000,2017-09-11T16:53:07,-86.38514,30.382536,2
907570850387423000,2017-09-12T06:45:27,-82.4646,27.9709,2
906860539099340000,2017-09-10T07:42:55,-80.249504,26.124353,2
906889905485336000,2017-09-10T09:39:37,-80.44,27.86,2
905102579016892000,2017-09-05T11:17:25,-83.804474,27.698683,2
906882981826109000,2017-09-10T09:12:06,-81.57118,28.605602,2
907772756095369000,2017-09-12T20:07:45,-80.6722,28.5389,2
907011636795281000,2017-09-10T17:43:20,-80.35458,25.81303,2
906274401154326000,2017-09-08T16:53:49,-80.091545,26.700739,2
905513721954529000,2017-09-06T14:31:09,-80.37408,25.756943,2
907372042009370000,2017-09-11T17:35:27,-82.73,28.12,2
905909625727447000,2017-09-07T16:44:20,-80.165,25.690277,2
906300513372827000,2017-09-08T18:37:35,-80.1341,25.813,2
908108343717351000,2017-09-13T18:21:15,-82.7071,27.8523,2
906724671126740000,2017-09-09T22:43:02,-81.54932,28.304522,2
911703254991589000,2017-09-23T16:26:09,-80.2144,25.9895,2
907622559868506000,2017-09-12T10:10:55,-81.731224,28.022306,2
908077822241132000,2017-09-13T16:19:58,-81.63167,28.133333,2
906929905740500000,2017-09-10T12:18:34,-81.329,28.7576,2
906815268550316000,2017-09-10T04:43:02,-80.05481,26.563482,2
906002418554589000,2017-09-07T22:53:03,-82.16665,29.165394,2
907264097191854000,2017-09-11T10:26:31,-80.26352,26.124508,2
908121162290515000,2017-09-13T19:12:11,-81.392,28.6615,2
906583602724577000,2017-09-09T13:22:29,-81.46358,30.671104,2
906956274553815000,2017-09-10T14:03:20,-80.2,25.766666,2
906711293201145000,2017-09-09T21:49:52,-80.859375,30.751278,2
915668787462049000,2017-10-04T15:03:45,-83.804474,27.698683,2
910517629856751000,2017-09-20T09:54:54,-80.12262,26.721897,2
906525067751944000,2017-09-09T09:29:53,-80.30466,25.85773,2
906377896897372000,2017-09-08T23:45:04,-81.45756,28.405779,2
906639700512968000,2017-09-09T17:05:23,-80.33404,25.937325,2
904837809986572000,2017-09-04T17:45:19,-80.23333,25.782352,2
906929497185931000,2017-09-10T12:16:56,-80.278275,25.31163,2
906293024958935000,2017-09-08T18:07:49,-81.7964,24.54677,2
905498737979658000,2017-09-06T13:31:37,-82.27837,26.882679,2
906997786377322000,2017-09-10T16:48:18,-81.82318,26.622149,2
906194551311826000,2017-09-08T11:36:31,-82.602,28.4686,2
909525359279968000,2017-09-17T16:11:58,-80.2982,25.7024,2
906498746292359000,2017-09-09T07:45:17,-81.600395,28.169401,2
907358025979232000,2017-09-11T16:39:45,-80.249504,26.124353,2
906810921451913000,2017-09-10T04:25:46,-80.17471,25.7834,2
906184859730796000,2017-09-08T10:58:01,-80.14473,25.787392,2
906223177117913000,2017-09-08T13:30:16,-82.35,27.91,2
911404506965008000,2017-09-22T20:39:02,-81.36777,28.501678,2
908922787494027000,2017-09-16T00:17:34,-81.32,28.51,2
907280831093334000,2017-09-11T11:33:01,-80.26856,25.84564,2
907043616090095000,2017-09-10T19:50:24,-82.35,27.91,2
905132724167553000,2017-09-05T13:17:12,-83.804474,27.698683,2
907400558172139000,2017-09-11T19:28:46,-81.40595,28.546595,2
906899559896551000,2017-09-10T10:17:59,-81.66,30.3194,2
914119286792257000,2017-09-30T08:26:36,-81.47451,28.48259,2
906322384084496000,2017-09-08T20:04:29,-82.290245,27.960674,2
916082795465859000,2017-10-05T18:28:53,-81.8,26.14,2
907371221204869000,2017-09-11T17:32:11,-80.1341,25.813,2
906636334835662000,2017-09-09T16:52:01,-83.804474,27.698683,2
906862774248263000,2017-09-10T07:51:48,-80.32263,25.94028,2
905124060807532000,2017-09-05T12:42:47,-81.18507,28.52914,2
909500351988080000,2017-09-17T14:32:36,-80.2241,25.7877,2
907265614624018000,2017-09-11T10:32:33,-80.859375,30.751278,2
910157509339631000,2017-09-19T10:03:54,-80.60773,28.034084,2
905082695314796000,2017-09-05T09:58:24,-84.266174,30.476215,2
906907996017643000,2017-09-10T10:51:30,-82.2465,28.340973,2
908433179975012000,2017-09-14T15:52:02,-81.32,28.51,2
907431800858955000,2017-09-11T21:32:55,-80.3882,26.1075,2
906868688791449000,2017-09-10T08:15:18,-81.38,24.72,2
906880371333255000,2017-09-10T09:01:44,-80.249504,26.124353,2
905852447691767000,2017-09-07T12:57:08,-81.19728,28.588446,2
904867093673385000,2017-09-04T19:41:41,-80.184425,25.858755,2
920092508704604000,2017-10-16T20:02:03,-82.805244,27.869778,2
906612674187939000,2017-09-09T15:18:00,-82.14,29.19,2
907643722619392000,2017-09-12T11:35:01,-84.2685,30.4517,2
905489690370953000,2017-09-06T12:55:40,-81.73326,28.53817,2
906496184579248000,2017-09-09T07:35:06,-81.38557,28.61189,2
906239643741540000,2017-09-08T14:35:42,-80.0782,26.2939,2
906561068192997000,2017-09-09T11:52:56,-81.28081,28.220446,2
907103997877739000,2017-09-10T23:50:20,-81.26,29.47,2
906651553070817000,2017-09-09T17:52:29,-80.11957,26.186646,2
918937298670145000,2017-10-13T15:31:39,-80.22,25.98,2
906899007057928000,2017-09-10T10:15:47,-82.43224,28.865618,2
906636626784342000,2017-09-09T16:53:10,-83.804474,27.698683,2
906161352263262000,2017-09-08T09:24:36,-81.29386,28.81115,2
906658088467484000,2017-09-09T18:18:27,-82.452225,28.005278,2
906281546092568000,2017-09-08T17:22:13,-80.249504,26.124353,2
906450116164378000,2017-09-09T04:32:03,-80.12262,26.721897,2
906537717340659000,2017-09-09T10:20:09,-80.16054,26.057125,2
907357036568039000,2017-09-11T16:35:50,-86.87044,30.38071,2
905926978351575000,2017-09-07T17:53:17,-80.18934,25.770521,2
906587268340690000,2017-09-09T13:37:03,-81.408394,30.299767,2
907015040922013000,2017-09-10T17:56:51,-80.13642,26.03056,2
905192883170533000,2017-09-05T17:16:15,-81.746666,28.588585,2
906277597402849000,2017-09-08T17:06:31,-80.120735,25.86773,2
907070997190365000,2017-09-10T21:39:12,-81.696014,30.337824,2
907748731503742000,2017-09-12T18:32:17,-81.3758,28.5335,2
907293320820469000,2017-09-11T12:22:39,-81.38,28.54,2
905657755502952000,2017-09-07T00:03:29,-80.2241,25.7877,2
907065107263442000,2017-09-10T21:15:48,-83.804474,27.698683,2
906723966596911000,2017-09-09T22:40:14,-80.14917,26.150368,2
906522722263605000,2017-09-09T09:20:34,-81.5338,28.4966,2
908464587703508000,2017-09-14T17:56:50,-80.12151,25.915379,2
908007903424073000,2017-09-13T11:42:08,-82.51168,27.963997,2
914430932614082000,2017-10-01T05:04:58,-82.805244,27.869778,2
908791343392096000,2017-09-15T15:35:15,-82.37,27.19,2
907246551516491000,2017-09-11T09:16:48,-82.44,28.3,2
906916606516834000,2017-09-10T11:25:43,-82.442696,27.996595,2
906221655902572000,2017-09-08T13:24:14,-82.4646,27.9709,2
906263199368056000,2017-09-08T16:09:18,-81.267,28.3904,2
907404760067837000,2017-09-11T19:45:28,-80.859375,30.751278,2
905057881552277000,2017-09-05T08:19:48,-82.33027,29.673172,2
909040992556388000,2017-09-16T08:07:16,-80.34797,25.61896,2
910670659117879000,2017-09-20T20:02:59,-82.805244,27.869778,2
907297805764579000,2017-09-11T12:40:28,-80.249504,26.124353,2
905390796840591000,2017-09-06T06:22:41,-80.24,25.73,2
908136855220211000,2017-09-13T20:14:33,-80.1341,25.813,2
906945465568153000,2017-09-10T13:20:23,-81.42565,28.643772,2
907094666537050000,2017-09-10T23:13:16,-81.635,29.644444,2
907936375378497000,2017-09-13T06:57:55,-83.804474,27.698683,2
908773519403528000,2017-09-15T14:24:25,-80.083,26.4591,2
906386187748823000,2017-09-09T00:18:01,-80.2241,25.7877,2
905620654594166000,2017-09-06T21:36:04,-81.4734,28.4728,2
905049526066696000,2017-09-05T07:46:36,-80.16,26.01,2
903550625480404000,2017-09-01T04:30:30,-83.804474,27.698683,2
906539701947035000,2017-09-09T10:28:02,-80.35,25.43,2
905047858910461000,2017-09-05T07:39:59,-82.33027,29.673172,2
907975444401577000,2017-09-13T09:33:09,-81.393524,28.465948,2
906473361513107000,2017-09-09T06:04:25,-80.406105,25.511208,2
907305541751525000,2017-09-11T13:11:12,-80.2241,25.7877,2
914614507439296000,2017-10-01T17:14:25,-82.25637,28.33757,2
907937270686261000,2017-09-13T07:01:28,-80.3964,27.5421,2
905552817192128000,2017-09-06T17:06:30,-80.313675,25.712215,2
906321178385666000,2017-09-08T19:59:42,-80.859375,30.751278,2
906757324756406000,2017-09-10T00:52:47,-80.440834,25.758297,2
905038081799147000,2017-09-05T07:01:08,-80.31429,25.839504,2
905520426436132000,2017-09-06T14:57:48,-80.13499,26.373976,2
906268957308370000,2017-09-08T16:32:11,-82.4646,27.9709,2
903600874622246000,2017-09-01T07:50:11,-80.08303,26.935942,2
908785974779539000,2017-09-15T15:13:55,-82.50066,28.03595,2
906630537065967000,2017-09-09T16:28:59,-80.2592,26.2707,2
907619542767226000,2017-09-12T09:58:56,-83.18,30.05,2
906580736286879000,2017-09-09T13:11:05,-86.3634,30.375309,2
907739476897746000,2017-09-12T17:55:30,-81.37923,28.542145,2
907326205854089000,2017-09-11T14:33:19,-80.03658,26.614025,2
905157337278812000,2017-09-05T14:55:00,-80.14917,26.150368,2
907382807768584000,2017-09-11T18:18:14,-82.66235,27.78925,2
906143563993448000,2017-09-08T08:13:55,-81.258835,28.876238,2
906613549413347000,2017-09-09T15:21:28,-81.5106,28.6761,2
906613708461408000,2017-09-09T15:22:06,-82.7414,27.725,2
906886186790277000,2017-09-10T09:24:50,-82.42136,27.99566,2
907037112175919000,2017-09-10T19:24:34,-80.0764,26.5281,2
906997164789964000,2017-09-10T16:45:49,-81.21777,28.561745,2
905913221315481000,2017-09-07T16:58:37,-80.12262,26.721897,2
906677403245846000,2017-09-09T19:35:12,-80.6319,28.115,2
906421985466621000,2017-09-09T02:40:16,-80.98,24.74,2
905484864274796000,2017-09-06T12:36:29,-80.13865,26.251896,2
906938182016610000,2017-09-10T12:51:27,-82.37273,28.04249,2
916496888517476000,2017-10-06T21:54:20,-80.30163,25.98681,2
906622876362481000,2017-09-09T15:58:32,-81.194,28.5491,2
911275075239899000,2017-09-22T12:04:43,-80.2945,25.741234,2
906837441918783000,2017-09-10T06:11:09,-81.48,30.39,2
907026202061352000,2017-09-10T18:41:12,-82.70413,28.360834,2
905892939657863000,2017-09-07T15:38:02,-81.7985,26.1529,2
907628314331942000,2017-09-12T10:33:47,-80.72571,28.35485,2
905543573503922000,2017-09-06T16:29:46,-80.2592,26.2707,2
905553026022350000,2017-09-06T17:07:20,-81.9727,28.049603,2
906567776290136000,2017-09-09T12:19:35,-81.51434,28.372887,2
907569818827706000,2017-09-12T06:41:21,-80.0385,26.61491,2
906715303584788000,2017-09-09T22:05:48,-80.24503,26.22473,2
906356714911526000,2017-09-08T22:20:54,-82.805244,27.869778,2
909548925429927000,2017-09-17T17:45:37,-83.804474,27.698683,2
909401293256454000,2017-09-17T07:58:58,-80.21061,25.871479,2
907228487018262000,2017-09-11T08:05:01,-83.804474,27.698683,2
906635617647329000,2017-09-09T16:49:10,-80.12236,26.301197,2
907938819638513000,2017-09-13T07:07:37,-80.23333,25.782352,2
905597815103119000,2017-09-06T20:05:18,-80.13499,26.373976,2
906864802026356000,2017-09-10T07:59:52,-81.8,24.55,2
907057737867120000,2017-09-10T20:46:31,-81.306725,28.431173,2
905988765583380000,2017-09-07T21:58:48,-81.74103,26.138435,2
920012725341839000,2017-10-16T14:45:01,-82.693436,28.364449,2
907277601235984000,2017-09-11T11:20:11,-81.3758,28.5335,2
907656595307409000,2017-09-12T12:26:10,-82.4646,27.9709,2
906641285989195000,2017-09-09T17:11:41,-80.2592,26.2707,2
905284070812381000,2017-09-05T23:18:36,-81.55301,30.268198,2
907367640636817000,2017-09-11T17:17:58,-81.66,30.3194,2
905252284677976000,2017-09-05T21:12:18,-80.25463,26.117577,2
908429172414001000,2017-09-14T15:36:07,-80.1992,25.78976,2
914466081456234000,2017-10-01T07:24:38,-80.2144,25.9895,2
906899956962754000,2017-09-10T10:19:33,-82.5777,27.4882,2
908381154633547000,2017-09-14T12:25:18,-81.8,26.14,2
906208199627251000,2017-09-08T12:30:45,-81.04,29.2,2
